Total	Test_Condition	TPR	FPR	q
24	Unbalanced OLS	0.25676447393612	0.0575936179480984	0.13
4	Balanced	0.319589059316956	0.0782878577972365	0.14
4	Unbalanced JS	0.391067344834968	0.111234527853116	0.14
4	Unbalanced OLS	0.308019721572666	0.0742505953720913	0.14
6	Balanced	0.440877348131917	0.0676934084491936	0.14
6	Unbalanced JS	0.336859912783607	0.0891473220179684	0.14
6	Unbalanced OLS	0.284701481584455	0.0676545904007886	0.14
8	Balanced	0.496277565853401	0.0562835069391845	0.14
8	Unbalanced JS	0.318397599997175	0.0843488340059682	0.14
8	Unbalanced OLS	0.280870978331612	0.070835762935669	0.14
10	Balanced	0.632364101013246	0.088331755138623	0.14
10	Unbalanced JS	0.323846260903719	0.0925943278781697	0.14
10	Unbalanced OLS	0.291203582284683	0.0807814812740051	0.14
12	Balanced	0.588528539802047	0.0820966709426215	0.14
12	Unbalanced JS	0.334121264928945	0.132177206099285	0.14
12	Unbalanced OLS	0.3092077130753	0.119796637212124	0.14
14	Balanced	0.656318775143286	0.0892711873182303	0.14
14	Unbalanced JS	0.330292027184	0.106283598738143	0.14
14	Unbalanced OLS	0.309189627769497	0.0966004927560553	0.14
16	Balanced	0.699339593979343	0.0923331892070501	0.14
16	Unbalanced JS	0.270686316580218	0.0727400358630951	0.14
16	Unbalanced OLS	0.251808769347113	0.065933141398171	0.14
18	Balanced	0.746727064052267	0.134939899004123	0.14
18	Unbalanced JS	0.302415590841607	0.0780963616876272	0.14
18	Unbalanced OLS	0.285330575590081	0.072558982471317	0.14
20	Balanced	0.757079541111775	0.10716358970139	0.14
20	Unbalanced JS	0.261248238781835	0.0594565409707211	0.14
20	Unbalanced OLS	0.24529804390235	0.0543152223992259	0.14
22	Balanced	0.792659930838652	0.114978595018584	0.14
22	Unbalanced JS	0.260718532428558	0.0455337124923635	0.14
22	Unbalanced OLS	0.246435131091227	0.0419804493007295	0.14
24	Balanced	0.824071763507734	0.134361529885724	0.14
24	Unbalanced JS	0.276512672469276	0.0623773653091265	0.14
24	Unbalanced OLS	0.264295646750721	0.0597229148860498	0.14
4	Balanced	0.327174631327094	0.0822774407306713	0.15
4	Unbalanced JS	0.398587698980281	0.115602180621102	0.15
4	Unbalanced OLS	0.315100097254084	0.0778928534864545	0.15
6	Balanced	0.45069286035298	0.0723628245200669	0.15
6	Unbalanced JS	0.345286778773818	0.0936565133059709	0.15
6	Unbalanced OLS	0.292338466143427	0.0712514133666868	0.15
8	Balanced	0.50735729066299	0.0609212596979348	0.15
8	Unbalanced JS	0.326185838078874	0.0877311955455188	0.15
8	Unbalanced OLS	0.287979238142214	0.0734311076547005	0.15
10	Balanced	0.642679467404807	0.0944792310681805	0.15
10	Unbalanced JS	0.332621989934894	0.0963156016276818	0.15
10	Unbalanced OLS	0.298768391920216	0.0840860794050737	0.15
12	Balanced	0.599318377646242	0.0876732852220768	0.15
12	Unbalanced JS	0.34143190684488	0.136375456164567	0.15
12	Unbalanced OLS	0.316500050938441	0.124258472475376	0.15
14	Balanced	0.666780739024487	0.0962523504105121	0.15
14	Unbalanced JS	0.337737733394384	0.110669156526004	0.15
14	Unbalanced OLS	0.31594850192263	0.100553003143346	0.15
16	Balanced	0.709205637016036	0.0984795493117895	0.15
16	Unbalanced JS	0.277494412266945	0.0756729733665219	0.15
16	Unbalanced OLS	0.258928250685587	0.0688049256676135	0.15
18	Balanced	0.755478765918576	0.142811867691648	0.15
18	Unbalanced JS	0.310450325079858	0.0812432324776695	0.15
18	Unbalanced OLS	0.292495431590325	0.0752578625869959	0.15
20	Balanced	0.76654363439103	0.115252044103327	0.15
20	Unbalanced JS	0.269425332878321	0.0623586939771297	0.15
20	Unbalanced OLS	0.252676077887784	0.0571558972902789	0.15
22	Balanced	0.801164128406539	0.123235571452649	0.15
22	Unbalanced JS	0.268373237508736	0.0479440554482876	0.15
22	Unbalanced OLS	0.254069167450187	0.0442361125630457	0.15
24	Balanced	0.832210961097014	0.14260445399374	0.15
24	Unbalanced JS	0.284474586059298	0.0647842552757579	0.15
24	Unbalanced OLS	0.271460886435117	0.0615592673684782	0.15
4	Balanced	0.334887823865229	0.0855569826501601	0.16
4	Unbalanced JS	0.405659532110129	0.119985514517049	0.16
4	Unbalanced OLS	0.322518776088402	0.081242779815906	0.16
6	Balanced	0.460325493461864	0.0767675828497199	0.16
6	Unbalanced JS	0.352931943752669	0.0978262902541932	0.16
6	Unbalanced OLS	0.299405887143981	0.0746633252008331	0.16
8	Balanced	0.517769998587191	0.0658373806534974	0.16
8	Unbalanced JS	0.333250647971267	0.0908198595645731	0.16
8	Unbalanced OLS	0.294474932666178	0.0763652710665914	0.16
10	Balanced	0.652994342431131	0.100579623090759	0.16
10	Unbalanced JS	0.339997186529539	0.0998213260320195	0.16
10	Unbalanced OLS	0.306636501755947	0.0872977690330444	0.16
12	Balanced	0.608829388814307	0.0935276716911167	0.16
12	Unbalanced JS	0.348595083035765	0.141099351788338	0.16
12	Unbalanced OLS	0.324167867832898	0.12859606956224	0.16
14	Balanced	0.676375088184532	0.102909849503997	0.16
14	Unbalanced JS	0.344444034845648	0.114638739384594	0.16
14	Unbalanced OLS	0.323211422514511	0.104661290684934	0.16
16	Balanced	0.718769869060051	0.104516886028973	0.16
16	Unbalanced JS	0.284402208863754	0.0786058404015072	0.16
16	Unbalanced OLS	0.265716771790458	0.0719846128615731	0.16
18	Balanced	0.763655137731335	0.150345151006908	0.16
18	Unbalanced JS	0.317871591525186	0.084343613839194	0.16
18	Unbalanced OLS	0.299824567080441	0.0781582611743186	0.16
20	Balanced	0.775295243650963	0.122598963494089	0.16
20	Unbalanced JS	0.27743573220111	0.0652765431661146	0.16
20	Unbalanced OLS	0.259759718847616	0.0599354753252295	0.16
22	Balanced	0.808764008238194	0.130582066706862	0.16
22	Unbalanced JS	0.27585404140301	0.050292139024787	0.16
22	Unbalanced OLS	0.260860469623328	0.0462595107851805	0.16
24	Balanced	0.839619535091724	0.151851008568712	0.16
24	Unbalanced JS	0.2912266896091	0.0670525139474655	0.16
24	Unbalanced OLS	0.27832048499266	0.0637659985634924	0.16
4	Balanced	0.342290158197698	0.0890830425104354	0.17
4	Unbalanced JS	0.413115515624848	0.124229932436204	0.17
4	Unbalanced OLS	0.329827589997689	0.0846838881129327	0.17
6	Balanced	0.469565387592551	0.082023251437544	0.17
6	Unbalanced JS	0.360846273174225	0.10181042308025	0.17
6	Unbalanced OLS	0.305853682586524	0.077998026061286	0.17
8	Balanced	0.527971868274568	0.0702578270621146	0.17
8	Unbalanced JS	0.34116797522273	0.0941567222362707	0.17
8	Unbalanced OLS	0.301052258777269	0.0793464542811585	0.17
10	Balanced	0.662377302096588	0.107066763684911	0.17
10	Unbalanced JS	0.347437184993139	0.103202527433408	0.17
10	Unbalanced OLS	0.31368908481712	0.0901696241612516	0.17
12	Balanced	0.6182763304033	0.0988880344275479	0.17
12	Unbalanced JS	0.355650227168565	0.14572973115031	0.17
12	Unbalanced OLS	0.331072962020753	0.13270198442375	0.17
14	Balanced	0.685467041686001	0.109258567060906	0.17
14	Unbalanced JS	0.351286136328025	0.118314548059507	0.17
14	Unbalanced OLS	0.330073439729524	0.10858387760827	0.17
16	Balanced	0.727082901889277	0.111327063523223	0.17
16	Unbalanced JS	0.290749927150247	0.0817543379354123	0.17
16	Unbalanced OLS	0.272000433695462	0.0746243036082805	0.17
18	Balanced	0.771575616416889	0.158064620195993	0.17
18	Unbalanced JS	0.325108059626924	0.0874895622772849	0.17
18	Unbalanced OLS	0.307015568435205	0.0807800673957156	0.17
20	Balanced	0.78346196973324	0.130548043291731	0.17
20	Unbalanced JS	0.284776636221794	0.0679473279195241	0.17
20	Unbalanced OLS	0.26708235263286	0.0624822160992344	0.17
22	Balanced	0.816199775098742	0.137943779334383	0.17
22	Unbalanced JS	0.283342940685031	0.0526556530309577	0.17
22	Unbalanced OLS	0.268277029374658	0.0485150953876467	0.17
24	Balanced	0.845703439939708	0.160572355878126	0.17
24	Unbalanced JS	0.298014950094974	0.0691971153597746	0.17
24	Unbalanced OLS	0.285164669280191	0.0660186889758684	0.17
4	Balanced	0.349940176296405	0.0926245990543578	0.18
4	Unbalanced JS	0.420333715129725	0.128968413323842	0.18
4	Unbalanced OLS	0.336751784745113	0.0880636837179868	0.18
6	Balanced	0.47793675940882	0.0863826470371395	0.18
6	Unbalanced JS	0.36863158003089	0.106087041908136	0.18
6	Unbalanced OLS	0.312593840771617	0.0811009224114887	0.18
8	Balanced	0.538274611063908	0.075281180954196	0.18
8	Unbalanced JS	0.348269276834616	0.0971992503448376	0.18
8	Unbalanced OLS	0.307795658471434	0.082296322886298	0.18
10	Balanced	0.671916169224404	0.113569406808148	0.18
10	Unbalanced JS	0.355067857119851	0.107155204470106	0.18
10	Unbalanced OLS	0.320885964429691	0.0935202179354967	0.18
12	Balanced	0.627522145836537	0.104510759165554	0.18
12	Unbalanced JS	0.363089672918326	0.150762432433655	0.18
12	Unbalanced OLS	0.337861106301524	0.136884802880104	0.18
14	Balanced	0.693636144791254	0.115577567713407	0.18
14	Unbalanced JS	0.35877233273537	0.122284991896348	0.18
14	Unbalanced OLS	0.337043435820147	0.112598753171512	0.18
16	Balanced	0.735249773481029	0.118013985094037	0.18
16	Unbalanced JS	0.297575540428883	0.0848104134845379	0.18
16	Unbalanced OLS	0.278525583334372	0.0772485565754051	0.18
18	Balanced	0.779176387820291	0.165552736724973	0.18
18	Unbalanced JS	0.332713513367385	0.0908522896221822	0.18
18	Unbalanced OLS	0.314254850899675	0.0840501734042361	0.18
20	Balanced	0.791062322965418	0.138898986622086	0.18
20	Unbalanced JS	0.291732173499673	0.07066551403858	0.18
20	Unbalanced OLS	0.274937229424294	0.0652769307832094	0.18
22	Balanced	0.823032446436469	0.14530596447772	0.18
22	Unbalanced JS	0.290205663066436	0.0547717802101018	0.18
22	Unbalanced OLS	0.274896632205649	0.0508165886172108	0.18
24	Balanced	0.852043087529287	0.169958300378874	0.18
24	Unbalanced JS	0.304289965099411	0.0715269604005766	0.18
24	Unbalanced OLS	0.291467492290255	0.0678084300126454	0.18
4	Balanced	0.357297586241009	0.0965220488619258	0.19
4	Unbalanced JS	0.427881393707137	0.133860752749438	0.19
4	Unbalanced OLS	0.343374504161136	0.0915826913831648	0.19
6	Balanced	0.486207434014736	0.0907101512820071	0.19
6	Unbalanced JS	0.375189479634732	0.110240483208277	0.19
6	Unbalanced OLS	0.318883356518686	0.0839727453174914	0.19
8	Balanced	0.547937595787535	0.0798407759606359	0.19
8	Unbalanced JS	0.3551783215541	0.100783234932867	0.19
8	Unbalanced OLS	0.314410864798505	0.0847979412123527	0.19
10	Balanced	0.680312599548803	0.119592573501739	0.19
10	Unbalanced JS	0.362706925976519	0.110706216465069	0.19
10	Unbalanced OLS	0.328478415803922	0.0965156659132453	0.19
12	Balanced	0.636302335541551	0.110720262074783	0.19
12	Unbalanced JS	0.36957662469564	0.155146142444562	0.19
12	Unbalanced OLS	0.344474805542174	0.141068794901895	0.19
14	Balanced	0.702508619260578	0.122095381265525	0.19
14	Unbalanced JS	0.365551486702396	0.126377617087729	0.19
14	Unbalanced OLS	0.342933375138047	0.116028026052959	0.19
16	Balanced	0.743124207406746	0.124947705445011	0.19
16	Unbalanced JS	0.303961151873043	0.0877587135794781	0.19
16	Unbalanced OLS	0.284929773826582	0.0801195668265625	0.19
18	Balanced	0.78615599961874	0.173920364716488	0.19
18	Unbalanced JS	0.340668576630756	0.0943692154313855	0.19
18	Unbalanced OLS	0.321381258175656	0.0871655075736446	0.19
20	Balanced	0.798224407592799	0.147096125812346	0.19
20	Unbalanced JS	0.298357625634964	0.0732126913565975	0.19
20	Unbalanced OLS	0.281720325778758	0.0679943703736428	0.19
22	Balanced	0.829819315416871	0.153531961845231	0.19
22	Unbalanced JS	0.296978159109652	0.0569800188970489	0.19
22	Unbalanced OLS	0.281670134702882	0.0530567027703798	0.19
24	Balanced	0.858163459394959	0.178772950009349	0.19
24	Unbalanced JS	0.311629762578109	0.073841916757847	0.19
24	Unbalanced OLS	0.297889934255444	0.0701229351532765	0.19
4	Balanced	0.364608894586929	0.100295426006451	0.2
4	Unbalanced JS	0.434587796655946	0.138367768825019	0.2
4	Unbalanced OLS	0.349704913193869	0.0947778741671691	0.2
6	Balanced	0.494405400335785	0.0958879344713042	0.2
6	Unbalanced JS	0.382307927346965	0.113977579195563	0.2
6	Unbalanced OLS	0.324615521577622	0.0868135744243881	0.2
8	Balanced	0.557718968365664	0.0847566362023237	0.2
8	Unbalanced JS	0.361930774940769	0.104382108998703	0.2
8	Unbalanced OLS	0.320850257039011	0.0875930356578319	0.2
10	Balanced	0.688325703714583	0.125276184332455	0.2
10	Unbalanced JS	0.37063056722614	0.115215222482653	0.2
10	Unbalanced OLS	0.335615989475411	0.0998666174567663	0.2
12	Balanced	0.644881253973016	0.116899159506263	0.2
12	Unbalanced JS	0.376714293541687	0.159607764280945	0.2
12	Unbalanced OLS	0.350749249386088	0.144973498921671	0.2
14	Balanced	0.710613622391571	0.128861385074714	0.2
14	Unbalanced JS	0.372479411331715	0.130331817508616	0.2
14	Unbalanced OLS	0.348851205610032	0.119426371568608	0.2
16	Balanced	0.750998543617945	0.132221798681001	0.2
16	Unbalanced JS	0.311138211754391	0.090938811527425	0.2
16	Unbalanced OLS	0.290856150143573	0.0829285364734172	0.2
18	Balanced	0.793300207666877	0.18222501924813	0.2
18	Unbalanced JS	0.347935225500279	0.0978552345782673	0.2
18	Unbalanced OLS	0.328150699813885	0.0901574413673213	0.2
20	Balanced	0.805395689554479	0.155247262747637	0.2
20	Unbalanced JS	0.305495867706271	0.0761153956277031	0.2
20	Unbalanced OLS	0.288741311518129	0.07035717971354	0.2
22	Balanced	0.836304949741834	0.161356709435698	0.2
22	Unbalanced JS	0.303853233607675	0.0590196958906626	0.2
22	Unbalanced OLS	0.288532890517859	0.0551573841258686	0.2
24	Balanced	0.8640736678733	0.187787865711953	0.2
24	Unbalanced JS	0.31828307358782	0.0764191049171029	0.2
24	Unbalanced OLS	0.304366409425123	0.0724373552034849	0.2
4	Balanced	0.371665239905992	0.103790500633822	0.21
4	Unbalanced JS	0.441285770146591	0.143614968467961	0.21
4	Unbalanced OLS	0.356181454881793	0.0982350102621019	0.21
6	Balanced	0.503270421405516	0.101127992247592	0.21
6	Unbalanced JS	0.388543210491843	0.117883873171835	0.21
6	Unbalanced OLS	0.33098817581859	0.0903798348075993	0.21
8	Balanced	0.567089261830718	0.0903982485483684	0.21
8	Unbalanced JS	0.368610997357185	0.107671857202349	0.21
8	Unbalanced OLS	0.327128204985817	0.0906979994201259	0.21
10	Balanced	0.69674060934941	0.131331016813625	0.21
10	Unbalanced JS	0.37775607544193	0.118720388086797	0.21
10	Unbalanced OLS	0.341983152836552	0.103232651925972	0.21
12	Balanced	0.652930284176349	0.123588432921773	0.21
12	Unbalanced JS	0.383484656485225	0.16380556547207	0.21
12	Unbalanced OLS	0.357373023018898	0.149728100391645	0.21
14	Balanced	0.718636098120658	0.135672732543839	0.21
14	Unbalanced JS	0.379743862518443	0.134084884828342	0.21
14	Unbalanced OLS	0.355994995074127	0.123488563386029	0.21
16	Balanced	0.758416148352166	0.139588598516113	0.21
16	Unbalanced JS	0.317461268642372	0.0938254980720872	0.21
16	Unbalanced OLS	0.296727157706527	0.0859228323845672	0.21
18	Balanced	0.800170170198001	0.189358140102739	0.21
18	Unbalanced JS	0.355346915098942	0.101294692976957	0.21
18	Unbalanced OLS	0.335021880431121	0.0931499266598129	0.21
20	Balanced	0.811982258900941	0.163490469795747	0.21
20	Unbalanced JS	0.31298373340762	0.0791258520695963	0.21
20	Unbalanced OLS	0.295218112332041	0.0730744180970796	0.21
22	Balanced	0.842041514996845	0.168703490886947	0.21
22	Unbalanced JS	0.310735791536191	0.0613827885724763	0.21
22	Unbalanced OLS	0.295058715814508	0.0569952003644209	0.21
24	Balanced	0.86940845369324	0.19669550752289	0.21
24	Unbalanced JS	0.325226966561435	0.0789182598260139	0.21
24	Unbalanced OLS	0.31095326937026	0.0748137885463442	0.21
4	Balanced	0.378455867844609	0.107920042261945	0.22
4	Unbalanced JS	0.448312553364366	0.148461131884656	0.22
4	Unbalanced OLS	0.362374572055695	0.101569390214201	0.22
6	Balanced	0.511139324776973	0.106861683798932	0.22
6	Unbalanced JS	0.395174696855794	0.122577962195798	0.22
6	Unbalanced OLS	0.337335739155081	0.0939765439114948	0.22
8	Balanced	0.575956629107792	0.0956709571917432	0.22
8	Unbalanced JS	0.374897210107602	0.11066930136513	0.22
8	Unbalanced OLS	0.333304671211756	0.0932925683275385	0.22
10	Balanced	0.704698162140439	0.138434918828175	0.22
10	Unbalanced JS	0.384873244557414	0.122410274069662	0.22
10	Unbalanced OLS	0.348946468303656	0.106583689828157	0.22
12	Balanced	0.661134623085053	0.128762987927123	0.22
12	Unbalanced JS	0.390547756467661	0.168234934217623	0.22
12	Unbalanced OLS	0.363647997584648	0.153988731624739	0.22
14	Balanced	0.726128668025414	0.142344536461693	0.22
14	Unbalanced JS	0.386487514915991	0.137900160308777	0.22
14	Unbalanced OLS	0.362380728397356	0.127365158787593	0.22
16	Balanced	0.765669146538225	0.147295375409063	0.22
16	Unbalanced JS	0.324122244618888	0.0969284358444181	0.22
16	Unbalanced OLS	0.302656014694664	0.0888719548736883	0.22
18	Balanced	0.806647090339194	0.197693413976631	0.22
18	Unbalanced JS	0.362449133509794	0.104486901414979	0.22
18	Unbalanced OLS	0.342438074342203	0.0967134065776188	0.22
20	Balanced	0.817883661195341	0.172243023167803	0.22
20	Unbalanced JS	0.320269502867064	0.0820742520068513	0.22
20	Unbalanced OLS	0.301513786112577	0.0756060788309395	0.22
22	Balanced	0.847741387974325	0.177301103591377	0.22
22	Unbalanced JS	0.318060936379918	0.0642566341514143	0.22
22	Unbalanced OLS	0.301355419867973	0.0594051130059127	0.22
24	Balanced	0.87462454064922	0.205509905495378	0.22
24	Unbalanced JS	0.332383469519523	0.0810471223925753	0.22
24	Unbalanced OLS	0.31722125021692	0.0769894561404485	0.22
4	Balanced	0.385173436799106	0.11177134843574	0.23
4	Unbalanced JS	0.455348600048787	0.153554525196853	0.23
4	Unbalanced OLS	0.368036810938197	0.104717812013245	0.23
6	Balanced	0.518688134614938	0.112180215110697	0.23
6	Unbalanced JS	0.401356550160686	0.12688634106405	0.23
6	Unbalanced OLS	0.344076706836232	0.0973114432690546	0.23
8	Balanced	0.58433021824665	0.101266784072638	0.23
8	Unbalanced JS	0.381741935261234	0.114500229968793	0.23
8	Unbalanced OLS	0.339919330767487	0.0963819878384331	0.23
10	Balanced	0.712975773341315	0.145338339248872	0.23
10	Unbalanced JS	0.391651594980775	0.125652801062954	0.23
10	Unbalanced OLS	0.355852806950275	0.110103616038432	0.23
12	Balanced	0.669421146265056	0.135823354723881	0.23
12	Unbalanced JS	0.397243133306047	0.172555740988008	0.23
12	Unbalanced OLS	0.369841368661731	0.157878992767451	0.23
14	Balanced	0.733228539010661	0.149047879624536	0.23
14	Unbalanced JS	0.392983938514925	0.142100573096248	0.23
14	Unbalanced OLS	0.368593099865626	0.130608307237442	0.23
16	Balanced	0.772565983026193	0.154615184702071	0.23
16	Unbalanced JS	0.330637777927681	0.100168427598676	0.23
16	Unbalanced OLS	0.30876727961427	0.0916814177287871	0.23
18	Balanced	0.812594660875861	0.206308090400235	0.23
18	Unbalanced JS	0.369716024256794	0.107911013453845	0.23
18	Unbalanced OLS	0.349575353016098	0.100384274332724	0.23
20	Balanced	0.823986074453047	0.180609351312375	0.23
20	Unbalanced JS	0.32768423139514	0.0848838119494457	0.23
20	Unbalanced OLS	0.308413700047262	0.0785088683179086	0.23
22	Balanced	0.85331352976848	0.185558630565797	0.23
22	Unbalanced JS	0.324505132513864	0.0669911311318769	0.23
22	Unbalanced OLS	0.307604742350944	0.061505637098601	0.23
24	Balanced	0.879393101381158	0.214432256708043	0.23
24	Unbalanced JS	0.338905136306043	0.0839476558310146	0.23
24	Unbalanced OLS	0.323891540280562	0.0793809870616561	0.23
4	Balanced	0.391534562446408	0.115887268765368	0.24
4	Unbalanced JS	0.462238663155317	0.158523279381367	0.24
4	Unbalanced OLS	0.37434843066825	0.108236426095032	0.24
6	Balanced	0.526447298621171	0.117915442077251	0.24
6	Unbalanced JS	0.408502077645504	0.131102206409323	0.24
6	Unbalanced OLS	0.351273921050299	0.101125292189544	0.24
8	Balanced	0.592969379677292	0.107250400188309	0.24
8	Unbalanced JS	0.387533920437316	0.118131593738153	0.24
8	Unbalanced OLS	0.346461877413297	0.0992398733543883	0.24
10	Balanced	0.720403668457968	0.152055651892846	0.24
10	Unbalanced JS	0.39852241657393	0.129435473386592	0.24
10	Unbalanced OLS	0.363034082673704	0.113623957551256	0.24
12	Balanced	0.677286999606999	0.142466082292965	0.24
